MAPIDX,STORENAME,WHICHCVS,ADDRESS
1372,계산현대점,CU,"인천광역시 계양구 계산로 173 1층 상가동동 101,105호"
1373,계양e편한세상점,CU,인천광역시 계양구 효서로145 e편한세상 계양 더 프리미어 단지 내 상가</address>
1374,계양경명대로점,CU,인천광역시 계양구 경명대로1016번길 9 (계산동)
1375,계양계산로점,CU,인천광역시 계양구 계산로 47 럭키프라자 (계산동) 럭키프라자
1376,계양구청점,CU,"인천광역시 계양구 오조산로45번길 7, (계산동) 1층 105호"
1377,계양대로점,CU,"인천광역시 계양구 장제로 717, (작전동)"
1378,계양동양점,CU,인천광역시 계양구 양지말1길 5 (동양동)
1379,계양동양주공점,CU,"인천광역시 계양구 둥그재산길 27 (동양동, 주공아파트) 주공아파트"
1380,계양맘모스점,CU,"인천광역시 계양구 도두리로 14, 맘모스타운 (작전동)"
1381,계양미림점,CU,"인천광역시 계양구 계양대로119번길 10, (작전동) 1층 4,5호"
1382,계양벌말로점,CU,인천광역시 계양구 벌말로 563 (상야동)
1383,계양병방시장로점,CU,인천광역시 계양구 병방시장로55번길 13 (병방동)
1384,계양봉오대로점,CU,인천광역시 계양구 봉오대로706번길 15 (작전동)
1385,계양산로점,CU,"인천광역시 계양구 계양산로 20, (계산동)"
1386,계양은행마을점,CU,인천광역시 계양구 계산새로 110 (계산동) 은행마을강북삼보아파트 1층 110호
1387,계양임학점,CU,인천광역시 계양구 임학동로 33 (임학동)
1388,계양작전점,CU,인천광역시 계양구 주부토로425번길 16
1389,계양장기점,CU,"인천광역시 계양구 황어로134번길 11, (장기동)"
1390,계양주부토로점,CU,인천광역시 계양구 주부토로472번길 11 (계산동)
1391,계양초정점,CU,"인천광역시 계양구 계양문화로 140, 상가동 (용종동) 1층 상가동"
1392,계양코아루점,CU,"인천광역시 계양구 용종동 207-1번지, 105호"
1393,계양해링턴플레이스점,CU,인천광역시 계양구 서운동 19-3번지 계양효성해링턴플레이스
1394,계양효성점,CU,"인천광역시 계양구 안남로573번길 5, (효성동)"
1395,계원예대구내점,CU,경기도 의왕시 내손동 247번지
1396,고강본점,CU,경기도 부천시 역곡로482번길 45 (고강동)
1397,고강삼원점,CU,"경기도 부천시 오정구 고리울로8번길 29, (고강동)"
1398,고강으뜸점,CU,경기도 부천시 오정구 고리울로51번길 20
1399,고기유원지점,CU,경기도 용인시 수지구 이종무로 59 (고기동)
1400,고대1호점,CU,"서울특별시 동대문구 안암로 156, (제기동)"
1401,고대구로병원1호점,CU,"서울특별시 구로구 구로동로 148, 구로병원 (구로동)"
1402,고대부고점,CU,서울특별시 성북구 솔샘로1길 19 그린존 (정릉동) 그린존 B1층 1동 102호
1403,고대산학관점,CU,서울특별시 성북구 안암로 145 (안암동5가) 고려대산학관 1층
1404,고대어진재점,CU,"서울특별시 동대문구 회기로 14, (제기동, 어진재)"
1405,고대호랑이점,CU,"서울특별시 성북구 고려대로 76, (안암동5가)"
1406,고덕2단지점,CU,"서울특별시 강동구 고덕로 427, (강일동, 고덕리엔파크2단지)"
1407,고덕동남점,CU,"서울특별시 강동구 동남로81길 20, (고덕동)"
1408,고덕래미안점,CU,"서울특별시 강동구 아리수로50길 50 (고덕동) 고덕래미안힐스테이트 아파트 1층 127,130호"
1409,고덕베네루체점,CU,"서울특별시 강동구 상암로79길 88 (상일동, 고덕롯데캐슬베네루체아파트) 고덕롯데캐슬베네루체아파트"
1410,고덕벨리온점,CU,서울특별시 강동구 고덕로 266 (명일동)
1411,고덕본점,CU,서울특별시 강동구 아리수로76길 10
1412,고덕센트럴점,CU,서울특별시 강동구 고덕로80길 99 (상일동) 고덕센트럴아이파크아파트 1층 104호
1413,고덕신동아점,CU,서울특별시 강동구 고덕로62길 48 (명일동) 신동아아파트
1414,고덕아르테온1상가점,CU,서울특별시 강동구 고덕로 390 (상일동) 고덕아르테온
1415,고덕아르테온점,CU,서울특별시 강동구 고덕로80길 20 (상일동) 고덕아르테온 제근린생활
1416,고덕에이스점,CU,"서울특별시 강동구 상일로25길 7, (고덕동)"
1417,고덕자이점,CU,서울특별시 강동구 상일로 55 (상일동)
1418,고덕한빛주유소점,CU,"충청남도 예산군 고덕면 황금뜰로 346, (석곡리) 1층"
1419,고등성일점,CU,경기도 성남시 수정구 대왕판교로 982 (고등동)
1420,고등웰빙점,CU,경기도 수원시 팔달구 고화로31번길 3 (고등동)
1421,고등자이점,CU,경기도 성남시 수정구 고등로 3길 9
1422,고려대안암병원점,CU,"서울특별시 성북구 고려대로 73 (안암동5가, 고려대의료원 안암병원)"
1423,고려신학대학원점,CU,"충청남도 천안시 동남구 충절로 535-31, (삼룡동)"
1424,고령대가야점,CU,경상북도 고령군 대가야읍 대가야로 1335 (고아리)
1425,고령점,CU,"경상북도 고령군 고령읍 연조길 2, (쾌빈리)"
1426,고리원전점,CU,"부산광역시 기장군 장안읍 해맞이로 432, (길천리)"
1427,고산S3정문점,CU,경기도 의정부시 송산1동 140-1번지
1428,고산노블랜드점,CU,경기도 의정부시 고산동 357-1번지
1429,고산센타점,CU,경기도 의정부시 서광로 135 (산곡동) 1층 117호
1430,고산센텀점,CU,경기도 의정부시 배꽃길 7 (민락동) 지하1층 센텀2동 B107호
1431,고산센트레빌점,CU,경기도 의정부시 서광로 166 (산곡동)
1432,고산터미널점,CU,전라북도 완주군 고산면 고산로 91 (읍내리)
1433,고산한신더휴점,CU,경기도 의정부시 입암로 13 (고산동)
1434,고색슛돌이점,CU,경기도 수원시 권선구 고색로54번길 44-3 (고색동)
1435,고색태산점,CU,경기도 수원시 권선구 서부로1596번길 10 (고색동)
1436,고성102기갑여단점,CU,강원도 고성군 토성면 고성대로 415 1층
1437,고성거진해변점,CU,강원도 고성군 해오름해변길 63
1438,고성공현진해변점,CU,"강원도 고성군 죽왕면 공현진길 27, (공현진리) 해맞이슈퍼 1층"
1439,고성교암해변점,CU,강원도 고성군 토성면 교암길 62 교암슈퍼 (교암리) 교암슈퍼
1440,고성금강점,CU,"경상남도 고성군 고성읍 성내로 51-2, (서외리)"
1441,고성남포점,CU,"경상남도 고성군 고성읍 남포로58번길 4, (수남리)"
1442,고성대진항점,CU,"강원도 고성군 현내면 한나루로 136, 화진슈퍼 (대진리)"
1443,고성동외타운점,CU,경상남도 고성군 고성읍 동외리 159-8번지
1444,고성동해장군점,CU,경상남도 고성군 동해면 조선특구로 2007 (내산리)
1445,고성동해점,CU,"경상남도 고성군 동해면 조선특구로 2047-3, (내산리) 1층"
1446,고성동해특구점,CU,"경상남도 고성군 동해면 조선특구로 626-7, (장좌리) 1층"
1447,고성명성점,CU,"경상남도 고성군 고성읍 성내로 152, (동외리)"
1448,고성바다풍경점,CU,강원도 고성군 토성면 토성로 85 바다풍경마트
1449,고성배둔터미널점,CU,"경상남도 고성군 회화면 배둔로 8-12, (배둔리)"
1450,고성봉포점,CU,"강원도 고성군 토성면 토성로 56, (봉포리)"
1451,고성송지호해변점,CU,"강원도 고성군 죽왕면 심층수길 53, (오호리)"
1452,고성송학점,CU,"경상남도 고성군 고성읍 송학로 157, (송학리)"
1453,고성스쿠버점,CU,경상남도 고성군 고성읍 남해안대로 2621 (동외리)
1454,고성영오점,CU,경상남도 고성군 영오면 영회로 533-3(영산리)
1455,고성왕릉점,CU,경상남도 고성군 고성읍 송학고분로 308 (송학리)
1456,고성용촌점,CU,강원도 고성군 토성면 중앙로 519 (용촌리)
1457,고성율대점,CU,경상남도 고성군 고성읍 남해안대로 2558
1458,고성자작도해변점,CU,강원도 고성군 죽왕면 자작도선사길 94 자작도수퍼민박
1459,고성제일리버스점,CU,"경상남도 고성군 고성읍 월평로 147, (율대리) 1층"
1460,고성죽왕백도점,CU,"강원도 고성군 죽왕면 동해대로 5582, 죽왕면 (문암진리)"
1461,고성죽왕점,CU,"강원도 고성군 죽왕면 동해대로 5895, (오호리) 1층"
1462,고성천진굿모닝점,CU,"강원도 고성군 토성면 토성로 136, (천진리)"
1463,고성청간점,CU,"강원도 고성군 토성면 동해대로 5138, (청간리)"
1464,고성코아루점,CU,경상남도 고성군 고성읍 남포로 10
1465,고성하늘점,CU,"경상남도 고성군 거류면 거류로 614, (신용리) 1층"
1466,고성하이점,CU,"경상남도 고성군 하이면 남일로 427-1, 우측칸 (덕호리)"
1467,고성한솔점,CU,경상남도 고성군 송학로135번길 8 (고성읍) 1층
1468,고성한신더휴점,CU,강원도 고성군 토성면 천진7길 29-1
1469,고성해피점,CU,"경상남도 고성군 고성읍 동외로151번길 19, 경상남도고성군 (동외리) 1층"
1470,고성휴게소점,CU,경상남도 고성군 상리면 상정대로 1885-12 (고봉리)
1471,고성흑룡점,CU,"경상남도 고성군 고성읍 남포로80번길 14-3, (수남리)"
1472,고시점,CU,"전라북도 전주시 덕진구 팔달로 356, (진북동)"
1473,고신대도서관점,CU,부산광역시 영도구 와치로 194 고신대학교
1474,고신대행복기숙사점,CU,부산광역시 영도구 와치로 194 고신대학교 영도캠퍼스 내 행복기숙사 1층
1475,고암도율하우스점,CU,경기도 양주시 고원2가길 45 (고암동) 1층
1476,고양SK섬마을점,CU,경기도 고양시 덕양구 호수로 235 1층
1477,고양가좌점,CU,경기도 고양시 일산서구 덕산로 98
1478,고양강매점,CU,경기도 고양시 덕양구 강매로 247 (강매동)
1479,고양관산프라임점,CU,"경기도 고양시 덕양구 통일로 760 (관산동) 더퍼스트프라임 1층 108, 109, 155, 156호"
1480,고양구산점,CU,"경기도 고양시 일산서구 곳산길 170-1, (구산동)"
1481,고양내유점,CU,"경기도 고양시 덕양구 유산길 22, (내유동)"
1482,고양덕은점,CU,"경기도 고양시 덕양구 덕은로 36, (덕은동)"
1483,고양동산점,CU,경기도 고양시 덕양구 동산2로 39 1층
1484,고양동푸른마을점,CU,"경기도 고양시 덕양구 푸른마을로 52 (고양동) 푸른마을4단지 1층 상가동 102, 103호"
1485,고양로드점,CU,경기도 고양시 덕양구 호국로 1771 (고양동)
1486,고양박재궁점,CU,"경기도 고양시 덕양구 마상로63번길 14-1, (주교동, 현대상가주택) 1층"
1487,고양벽제플러스점,CU,"경기도 고양시 덕양구 보광로 18, (고양동)"
1488,고양삼성당점,CU,경기도 고양시 덕양구 호수로 89 (토당동)
1489,고양삼송18단지점,CU,경기도 고양시 덕양구 덕수천1로 37 삼송마을18단지
1490,고양삼송로점,CU,경기도 고양시 덕양구 삼송로 172
1491,고양상곡마을점,CU,경기도 고양시 덕양구 보광로 68 (벽제동) 1층 101호
1492,고양새싹가게2호점,CU,경기도 고양시 일산동구 일산로441번길 29
1493,고양새싹가게3호점,CU,"경기도 고양시 일산동구 고풍로 20 (풍동) 에이스아파트 1층 상가동 101,102호"
1494,고양센트럴점,CU,경기도 고양시 덕양구 원흥1로 35 (원흥동) 고양삼송엘에이치 13단지 1층 근린생활시설동 5호
1495,고양스위트점,CU,"경기도 고양시 덕양구 의장로 29-43, (도내동) 1층"
1496,고양스타점,CU,"경기도 고양시 덕양구 푸른마을로 37 (고양동, 푸른마을7단지아파트)"
1497,고양스타필드점,CU,경기도 고양시 덕양구 동송로 33 (동산동) 이편한세상시티 상가동 1층 1층 상가동 005호
1498,고양시청점,CU,경기도 고양시 덕양구 원당로33번길 14 (주교동) 1층 일부호
1499,고양식사본점,CU,경기도 고양시 일산동구 견달산로 206 (식사동)
1500,고양신원당점,CU,"경기도 고양시 덕양구 고양대로1384번길 35, (성사동) 어울림마을2단지아파트 1층 상가동 104호"
1501,고양원당중앙점,CU,경기도 고양시 덕양구 고양대로 1383-10 (성사동)
1502,고양원마운트점,CU,"경기도 고양시 일산서구 한류월드로 300, (대화동) 1층 I동 227호"
1503,고양점,CU,경기도 고양시 덕양구 혜음로 35 (고양동) 1층
1504,고양중산점,CU,"경기도 고양시 일산동구 성석로 60, 중산동 (중산동)"
1505,고양토당점,CU,"경기도 고양시 덕양구 행당로 1, 신명빌딩 (토당동) 1층"
1506,고양풍동제일점,CU,"경기도 고양시 일산동구 숲속마을2로 59 1층 101,102호"
1507,고양현대점,CU,경기도 고양시 덕양구 혜음로 9 (고양동) 1층
1508,고읍산내들점,CU,경기도 양주시 고읍로35번길 8 (고읍동) 산내들마을우마린아파트 1층 상가동 101호
1509,고읍주공점,CU,"경기도 양주시 고읍북로 118 (만송동) 1층 상가동 105,106,107호"
1510,고읍한양수자인점,CU,"경기도 양주시 고읍로 117-7 (만송동, 은빛마을한양수자인) 은빛마을한양수자인"
1511,고잔센터점,CU,"인천광역시 남동구 논현고잔로54번길 44-2, (고잔동) 1층"
1512,고잔주공9단지점,CU,"경기도 안산시 단원구 예술대학로 82, (고잔동) 1층 102호"
1513,고잔주공점,CU,"경기도 안산시 단원구 예술대학로 89, (고잔동) 스포츠센터"
1514,고잔햇살공원점,CU,경기도 안산시 단원구 다리간2길 16-21 1층(고잔동) 1층
1515,고정사거리점,CU,"경기도 김포시 통진읍 월하로 390, (고정리)"
1516,고창강호점,CU,"전라북도 고창군 고창읍 중거리당산로 88, (덕산리, 동진굿모닝빌) 1층"
1517,고창고인돌대로점,CU,전라북도 고창군 고창읍 성두리 465번지
1518,고창공음점,CU,전라북도 고창군 공음면 참나무정1길 8
1519,고창구시포점,CU,전라북도 고창군 상하면 진암구시포로 541 광주마트 (자룡리) 광주마트
1520,고창무장점,CU,전라북도 고창군 무장남북로 4 (무장면)
1521,고창부안점,CU,전라북도 고창군 부안면 복분자로 908-1 삼거리단란주점 (중흥리) 삼거리단란주점
1522,고창상하점,CU,전라북도 고창군 상하면 진암구시로포 13 1층
1523,고창선운사점,CU,"전라북도 고창군 아산면 중촌길 4, (삼인리) 1층"
1524,고창선점,CU,"전라북도 고창군 고창읍 화신1길 28, (읍내리) 1층"
