"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001780","서울중현초등학교","02","공립","N","","2","28","14","1","10","10","2","24","12","2","25","12.5","2","30","15","2","16","8","2","6","3","0","0","0","13","139","10.7","16","8.7"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001781","서울창경초등학교","02","공립","N","","7","132","18.9","7","148","21.1","7","134","19.1","7","164","23.4","7","149","21.3","7","161","23","0","0","0","0","0","0","42","888","21.1","51","17.4"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001782","서울창도초등학교","02","공립","N","","6","117","19.5","6","123","20.5","6","129","21.5","6","132","22","6","138","23","7","140","20","1","1","1","0","0","0","38","780","20.5","45","17.3"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001783","서울창동초등학교","02","공립","N","","3","63","21","3","68","22.7","3","64","21.3","3","60","20","4","72","18","3","66","22","1","4","4","0","0","0","20","397","19.9","24","16.5"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001784","서울창림초등학교","02","공립","N","","7","141","20.1","6","140","23.3","6","137","22.8","8","174","21.8","7","162","23.1","8","168","21","2","13","6.5","0","0","0","44","935","21.3","53","17.6"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001785","서울창원초등학교","02","공립","N","","2","38","19","3","50","16.7","3","53","17.7","3","68","22.7","3","44","14.7","3","60","20","1","6","6","0","0","0","18","319","17.7","21","15.2"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001786","서울창일초등학교","02","공립","N","","6","117","19.5","6","137","22.8","7","160","22.9","7","157","22.4","7","151","21.6","7","148","21.1","0","0","0","0","0","0","40","870","21.8","48","18.1"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001787","서울청계초등학교","02","공립","N","","2","39","19.5","3","45","15","2","39","19.5","3","53","17.7","3","50","16.7","3","56","18.7","2","10","5","0","0","0","18","292","16.2","21","13.9"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001788","서울초당초등학교","02","공립","N","","6","134","22.3","6","145","24.2","6","146","24.3","6","135","22.5","7","177","25.3","8","173","21.6","0","0","0","0","0","0","39","910","23.3","48","19"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001789","서울태랑초등학교","02","공립","N","","6","126","21","6","152","25.3","6","156","26","6","158","26.3","7","146","20.9","7","178","25.4","1","5","5","0","0","0","39","921","23.6","50","18.4"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001790","서울태릉초등학교","02","공립","N","","7","163","23.3","6","135","22.5","6","136","22.7","7","136","19.4","7","142","20.3","7","153","21.9","1","6","6","0","0","0","41","871","21.2","48","18.1"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001791","서울한천초등학교","02","공립","N","","7","136","19.4","7","135","19.3","7","139","19.9","7","153","21.9","8","144","18","6","122","20.3","0","0","0","0","0","0","42","829","19.7","50","16.6"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001792","청원초등학교","02","사립","N","","4","120","30","4","122","30.5","4","120","30","4","120","30","4","111","27.8","4","105","26.3","0","0","0","0","0","0","24","698","29.1","44","15.9"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001793","태강삼육초등학교","02","사립","N","","4","129","32.3","4","128","32","4","128","32","4","128","32","4","128","32","4","128","32","0","0","0","0","0","0","24","769","32","24","32"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 도봉구","S010001794","한신초등학교","02","사립","N","","4","112","28","4","114","28.5","4","112","28","4","95","23.8","3","46","15.3","4","85","21.3","0","0","0","0","0","0","23","564","24.5","53","10.6"
"서울특별시교육청","서울특별시북부교육지원청","서울특별시 노원구","S010001795","화랑초등학교","02","사립","N","","4","115","28.8","4","115","28.8","4","112","28","4","112","28","4","112","28","4","110","27.5","0","0","0","0","0","0","24","676","28.2","24","28.2"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001966","경기초등학교","02","사립","N","","4","96","24","4","96","24","4","98","24.5","4","97","24.3","4","96","24","4","92","23","0","0","0","0","0","0","24","575","24","24","24"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001967","명지초등학교","02","사립","N","","5","122","24.4","5","120","24","5","121","24.2","5","120","24","5","104","20.8","5","98","19.6","0","0","0","0","0","0","30","685","22.8","30","22.8"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001968","서울갈현초등학교","02","공립","N","","8","176","22","7","153","21.9","8","177","22.1","9","199","22.1","9","202","22.4","9","213","23.7","1","3","3","0","0","0","51","1123","22","60","18.7"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001969","서울고은초등학교","02","공립","N","","5","91","18.2","4","82","20.5","4","80","20","4","83","20.8","3","68","22.7","4","94","23.5","2","8","4","0","0","0","26","506","19.5","31","16.3"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001970","서울공덕초등학교","02","공립","N","","6","135","22.5","6","134","22.3","5","110","22","5","124","24.8","4","94","23.5","5","109","21.8","2","7","3.5","0","0","0","33","713","21.6","38","18.8"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001971","서울구산초등학교","02","공립","N","","7","150","21.4","7","156","22.3","6","136","22.7","7","159","22.7","7","172","24.6","8","196","24.5","2","13","6.5","0","0","0","44","982","22.3","52","18.9"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001972","서울금화초등학교","02","공립","N","","3","65","21.7","4","71","17.8","4","86","21.5","3","72","24","4","81","20.3","4","80","20","2","10","5","0","0","0","24","465","19.4","29","16"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001973","서울녹번초등학교","02","공립","N","","6","147","24.5","5","113","22.6","6","124","20.7","7","136","19.4","6","134","22.3","6","133","22.2","0","0","0","0","0","0","36","787","21.9","42","18.7"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001974","서울대신초등학교","02","공립","N","","2","29","14.5","2","27","13.5","2","35","17.5","2","30","15","2","26","13","2","31","15.5","1","6","6","0","0","0","13","184","14.2","16","11.5"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001975","서울대은초등학교","02","공립","N","","2","28","14","2","17","8.5","1","23","23","2","31","15.5","2","34","17","2","36","18","1","5","5","0","0","0","12","174","14.5","14","12.4"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001976","서울대조초등학교","02","공립","N","","6","128","21.3","6","134","22.3","5","113","22.6","6","145","24.2","6","140","23.3","6","141","23.5","2","14","7","0","0","0","37","815","22","45","18.1"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001977","서울동교초등학교","02","공립","N","","6","124","20.7","6","131","21.8","6","136","22.7","6","143","23.8","7","160","22.9","6","140","23.3","0","0","0","0","0","0","37","834","22.5","45","18.5"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001978","서울마포초등학교","02","공립","N","","6","134","22.3","6","128","21.3","5","116","23.2","5","127","25.4","5","108","21.6","6","134","22.3","2","5","2.5","0","0","0","35","752","21.5","41","18.3"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001979","서울망원초등학교","02","공립","N","","2","38","19","2","42","21","2","31","15.5","2","45","22.5","2","48","24","2","41","20.5","0","0","0","0","0","0","12","245","20.4","14","17.5"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001980","서울미동초등학교","02","공립","N","","3","52","17.3","2","40","20","3","51","17","2","50","25","3","54","18","3","60","20","1","1","1","0","0","0","17","308","18.1","22","14"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001981","서울북가좌초등학교","02","공립","N","","9","178","19.8","8","189","23.6","9","203","22.6","8","206","25.8","10","222","22.2","9","214","23.8","2","14","7","0","0","0","55","1226","22.3","67","18.3"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 서대문구","S010001982","서울북성초등학교","02","공립","N","","8","180","22.5","7","179","25.6","7","155","22.1","7","159","22.7","5","118","23.6","6","126","21","1","3","3","0","0","0","41","920","22.4","48","19.2"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001983","서울북한산초등학교","02","공립","N","","1","12","12","1","19","19","1","17","17","1","23","23","2","26","13","1","16","16","1","3","3","0","0","0","8","116","14.5","11","10.5"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001984","서울불광초등학교","02","공립","N","","6","124","20.7","5","109","21.8","6","128","21.3","5","120","24","5","115","23","6","126","21","3","11","3.7","0","0","0","36","733","20.4","43","17"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 은평구","S010001985","서울상신초등학교","02","공립","N","","5","112","22.4","4","90","22.5","5","106","21.2","4","100","25","5","104","20.8","4","87","21.8","2","8","4","0","0","0","29","607","20.9","34","17.9"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001986","서울상암초등학교","02","공립","N","","4","88","22","3","67","22.3","4","77","19.3","5","109","21.8","4","92","23","4","95","23.8","1","3","3","0","0","0","25","531","21.2","29","18.3"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001987","서울서강초등학교","02","공립","N","","9","197","21.9","7","175","25","7","154","22","8","189","23.6","6","140","23.3","7","163","23.3","2","4","2","0","0","0","46","1022","22.2","54","18.9"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001988","서울서교초등학교","02","공립","N","","3","54","18","3","74","24.7","3","60","20","4","85","21.3","4","74","18.5","5","94","18.8","0","0","0","0","0","0","22","441","20","28","15.8"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001989","서울성산초등학교","02","공립","N","","6","128","21.3","5","116","23.2","5","98","19.6","5","110","22","5","107","21.4","5","118","23.6","2","9","4.5","0","0","0","33","686","20.8","39","17.6"
"서울특별시교육청","서울특별시서부교육지원청","서울특별시 마포구","S010001990","서울성서초등학교","02","공립","N","","4","85","21.3","4","81","20.3","3","64","21.3","4","88","22","5","109","21.8","5","92","18.4","2","6","3","0","0","0","27","525","19.4","31","16.9"
